name,bus0,bus1,type,x,r,g,b,s_nom,s_nom_mod,s_nom_extendable,s_nom_min,s_nom_max,s_nom_set,s_max_pu,capital_cost,overnight_cost,discount_rate,fom_cost,active,build_year,lifetime,length,carrier,terrain_factor,num_parallel,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt
Rampura_132kVtoAftabnagar_132kV_Line2,Rampura_132kV,Aftabnagar_132kV,,0.91728,0.2576,0.0,2.8035e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,3.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaSouth_132kVtoChauddagram_132kV_Line1,CumillaSouth_132kV,Chauddagram_132kV,,6.18425,2.937468,0.0,0.00015892,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,29.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaSouth_132kVtoChauddagram_132kV_Line2,CumillaSouth_132kV,Chauddagram_132kV,,6.18425,2.937468,0.0,0.00015892,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,29.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chauddagram_132kVtoFeniNorth_132kV_Line1,Chauddagram_132kV,FeniNorth_132kV,,5.33125,2.5323,0.0,0.000137,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chauddagram_132kVtoFeniNorth_132kV_Line2,Chauddagram_132kV,FeniNorth_132kV,,5.33125,2.5323,0.0,0.000137,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeniNorth_132kVtoFeni_132kV_Line1,FeniNorth_132kV,Feni_132kV,,0.853,0.405168,0.0,2.192e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeniNorth_132kVtoFeni_132kV_Line2,FeniNorth_132kV,Feni_132kV,,0.853,0.405168,0.0,2.192e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kodda_132kVtoRajendrapur_132kV_Line1,Kodda_132kV,Rajendrapur_132kV,,5.224625,2.481654,0.0,0.00013426,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,24.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kodda_132kVtoRajendrapur_132kV_Line2,Kodda_132kV,Rajendrapur_132kV,,5.224625,2.481654,0.0,0.00013426,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,24.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampur_132kVtoAgrabad_132kV_Line1,Rampur_132kV,Agrabad_132kV,,1.17936,0.3312,0.0,3.6045e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampur_132kVtoAgrabad_132kV_Line2,Rampur_132kV,Agrabad_132kV,,1.17936,0.3312,0.0,3.6045e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keraniganj_132kVtoSrinagar_132kV_Line1,Keraniganj_132kV,Srinagar_132kV,,3.412,1.620672,0.0,8.768e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,16.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keraniganj_132kVtoSrinagar_132kV_Line2,Keraniganj_132kV,Srinagar_132kV,,3.412,1.620672,0.0,8.768e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,16.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keraniganj_132kVtoNawabganj_132kV_Line1,Keraniganj_132kV,Nawabganj_132kV,,5.75775,2.734884,0.0,0.00014796,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keraniganj_132kVtoNawabganj_132kV_Line2,Keraniganj_132kV,Nawabganj_132kV,,5.75775,2.734884,0.0,0.00014796,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,27.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fatullah_132kVtoShyampur_132kV_Line2,Fatullah_132kV,Shyampur_132kV,,0.4265,0.202584,0.0,1.096e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DhakaUniversity_132kVtoDhanmondi_132kV_Line1,DhakaUniversity_132kV,Dhanmondi_132kV,,0.52416,0.1472,0.0,1.602e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DhakaUniversity_132kVtoDhanmondi_132kV_Line2,DhakaUniversity_132kV,Dhanmondi_132kV,,0.4265,0.202584,0.0,1.096e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bagerhat_132kVtoMongla_132kV_Line2,Bagerhat_132kV,Mongla_132kV,,6.077625,2.886822,0.0,0.00015618,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,28.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baghabari_132kVtoBhangura_132kV_Line1,Baghabari_132kV,Bhangura_132kV,,5.33125,2.5323,0.0,0.000137,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baghabari_132kVtoBhangura_132kV_Line2,Baghabari_132kV,Bhangura_132kV,,5.33125,2.5323,0.0,0.000137,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bakerganj_132kVtoBarguna_132kV_Line1,Bakerganj_132kV,Barguna_132kV,,10.6625,5.0646,0.0,0.000274,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,50.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gallamari_132kVtoGopalganj_132kV_Line1,Gallamari_132kV,Gopalganj_132kV,,11.089,5.267184,0.0,0.00028496,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,52.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gallamari_132kVtoGopalganj_132kV_Line2,Gallamari_132kV,Gopalganj_132kV,,11.089,5.267184,0.0,0.00028496,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,52.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gopalganj_132kVtoMadaripur_132kV_Line1,Gopalganj_132kV,Madaripur_132kV,,9.59625,4.55814,0.0,0.0002466,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,45.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maniknagar_132kVtoKazla_132kV_Line1,Maniknagar_132kV,Kazla_132kV,,0.6552,0.184,0.0,2.0025e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maniknagar_132kVtoKazla_132kV_Line2,Maniknagar_132kV,Kazla_132kV,,0.6552,0.184,0.0,2.0025e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purbachal_132kVtoBashundhara_132kV_Line1,Purbachal_132kV,Bashundhara_132kV,,1.17936,0.3312,0.0,3.6045e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purbachal_132kVtoBashundhara_132kV_Line2,Purbachal_132kV,Bashundhara_132kV,,1.17936,0.3312,0.0,3.6045e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,4.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banani_132kVtoBashundhara_132kV_Line1,Banani_132kV,Bashundhara_132kV,,3.53808,0.9936,0.0,0.000108135,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,13.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banani_132kVtoBashundhara_132kV_Line2,Banani_132kV,Bashundhara_132kV,,3.53808,0.9936,0.0,0.000108135,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,13.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajbari_132kVtoBheramara_132kV_Line3,Rajbari_132kV,Bheramara_132kV,,0.266562,0.126615,0.0,6.85e-06,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,1.25,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajbari_132kVtoBheramara_132kV_Line4,Rajbari_132kV,Bheramara_132kV,,0.266562,0.126615,0.0,6.85e-06,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,1.25,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tongi_132kVtoTongi-3(Mill Gate)_132kV_Line1,Tongi_132kV,Tongi-3(Mill Gate)_132kV,,0.6552,0.184,0.0,2.0025e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tongi_132kVtoTongi-3(Mill Gate)_132kV_Line2,Tongi_132kV,Tongi-3(Mill Gate)_132kV,,0.6552,0.184,0.0,2.0025e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhenaidah_132kVtoJhenaidahSouth_132kV_Line2,Jhenaidah_132kV,JhenaidahSouth_132kV,,1.06625,0.50646,0.0,2.74e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhenaidah_132kVtoJhenaidahSouth_132kV_Line3,Jhenaidah_132kV,JhenaidahSouth_132kV,,1.06625,0.50646,0.0,2.74e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JhenaidahSouth_132kVtoJashore_132kV_Line1,JhenaidahSouth_132kV,Jashore_132kV,,9.16975,4.355556,0.0,0.00023564,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,43.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JhenaidahSouth_132kVtoJashore_132kV_Line2,JhenaidahSouth_132kV,Jashore_132kV,,9.16975,4.355556,0.0,0.00023564,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,43.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maniknagar_132kVtoMotijheel_132kV_Line1,Maniknagar_132kV,Motijheel_132kV,,0.52416,0.1472,0.0,1.602e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maniknagar_132kVtoMotijheel_132kV_Line2,Maniknagar_132kV,Motijheel_132kV,,0.52416,0.1472,0.0,1.602e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Motijheel_132kVtoBangabhaban_132kV_Line1,Motijheel_132kV,Bangabhaban_132kV,,0.13104,0.0368,0.0,4.005e-06,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,0.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Motijheel_132kVtoBangabhaban_132kV_Line2,Motijheel_132kV,Bangabhaban_132kV,,0.13104,0.0368,0.0,4.005e-06,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,0.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madanganj_132kVtoCharSaidpur_132kV_Line1,Madanganj_132kV,CharSaidpur_132kV,,0.78624,0.2208,0.0,2.403e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,3.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madanganj_132kVtoCharSaidpur_132kV_Line2,Madanganj_132kV,CharSaidpur_132kV,,0.78624,0.2208,0.0,2.403e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,3.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamrangirchar_132kVtoZigatola_132kV_Line1,Kamrangirchar_132kV,Zigatola_132kV,,1.83456,0.5152,0.0,5.607e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kamrangirchar_132kVtoZigatola_132kV_Line2,Kamrangirchar_132kV,Zigatola_132kV,,1.83456,0.5152,0.0,5.607e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energon_132kVtoMongla_132kV_Line1,Energon_132kV,Mongla_132kV,,1.91925,0.911628,0.0,4.932e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,9.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hasnabad_132kVtoPostagola_132kV_Line1,Hasnabad_132kV,Postagola_132kV,,0.52416,0.1472,0.0,1.602e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hasnabad_132kVtoPostagola_132kV_Line2,Hasnabad_132kV,Postagola_132kV,,0.52416,0.1472,0.0,1.602e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,2.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banani_132kVtoPurbachal_132kV_Line1,Banani_132kV,Purbachal_132kV,,1.44144,0.4048,0.0,4.4055e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banani_132kVtoPurbachal_132kV_Line2,Banani_132kV,Purbachal_132kV,,1.44144,0.4048,0.0,4.4055e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,5.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChapaiNawabganj_132kVtoRahanpur_132kV_Line1,ChapaiNawabganj_132kV,Rahanpur_132kV,,5.523175,2.623463,0.0,0.000141932,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.9,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ChapaiNawabganj_132kVtoRahanpur_132kV_Line2,ChapaiNawabganj_132kV,Rahanpur_132kV,,5.523175,2.623463,0.0,0.000141932,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.9,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madunaghat_132kVtoKalurghat_132kV_Line1,Madunaghat_132kV,Kalurghat_132kV,,1.83456,0.5152,0.0,5.607e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madunaghat_132kVtoKalurghat_132kV_Line2,Madunaghat_132kV,Kalurghat_132kV,,1.83456,0.5152,0.0,5.607e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampura_132kVtoDhakaUniversity_132kV_Line1,Rampura_132kV,DhakaUniversity_132kV,,1.9656,0.552,0.0,6.0075e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rampura_132kVtoDhakaUniversity_132kV_Line2,Rampura_132kV,DhakaUniversity_132kV,,1.9656,0.552,0.0,6.0075e-05,171.473,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,7.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sripur_132kVtoBhaluka_132kV_Line1,Sripur_132kV,Bhaluka_132kV,,4.798125,2.27907,0.0,0.0001233,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sripur_132kVtoBhaluka_132kV_Line2,Sripur_132kV,Bhaluka_132kV,,4.798125,2.27907,0.0,0.0001233,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ullapara_132kVtoSirajganj_132kV_Line1,Ullapara_132kV,Sirajganj_132kV,,5.33125,2.5323,0.0,0.000137,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ullapara_132kVtoSirajganj_132kV_Line2,Ullapara_132kV,Sirajganj_132kV,,5.33125,2.5323,0.0,0.000137,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,25.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhaluka_132kVtoBarmiPP_132kV_Line1,Bhaluka_132kV,BarmiPP_132kV,,6.930625,3.29199,0.0,0.0001781,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,32.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhaluka_132kVtoBarmiPP_132kV_Line2,Bhaluka_132kV,BarmiPP_132kV,,6.930625,3.29199,0.0,0.0001781,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,32.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niamatpur_132kVtoRahanpur_132kV_Line1,Niamatpur_132kV,Rahanpur_132kV,,6.3975,3.03876,0.0,0.0001644,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niamatpur_132kVtoRahanpur_132kV_Line2,Niamatpur_132kV,Rahanpur_132kV,,6.3975,3.03876,0.0,0.0001644,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,30.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cox'sBazar_132kVtoUSDKWindFarm_132kV_Line1,Cox's Bazar_132kV,USDKWindFarm_132kV,,2.34575,1.114212,0.0,6.028e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,11.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BarishalNorth_132kVtoBhandaria_132kV_Line1,BarishalNorth_132kV,Bhandaria_132kV,,9.916125,4.710078,0.0,0.00025482,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,46.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BarishalNorth_132kVtoBhandaria_132kV_Line2,BarishalNorth_132kV,Bhandaria_132kV,,9.916125,4.710078,0.0,0.00025482,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,46.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sirajganj68MWSolar_132kVtoSirajganj_132kV_Line1,Sirajganj68MWSolar_132kV,Sirajganj_132kV,,2.1325,1.01292,0.0,5.48e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,10.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sirajganj68MWSolar_132kVtoSirajganj_132kV_Line2,Sirajganj68MWSolar_132kV,Sirajganj_132kV,,2.1325,1.01292,0.0,5.48e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,10.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rahanpur_132kVtoChowdala_132kV_Line1,Rahanpur_132kV,Chowdala_132kV,,1.91925,0.911628,0.0,4.932e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,9.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rahanpur_132kVtoChowdala_132kV_Line2,Rahanpur_132kV,Chowdala_132kV,,1.91925,0.911628,0.0,4.932e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,9.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar_132kVtoKosba_132kV_Line1,Muradnagar_132kV,Kosba_132kV,,5.118,2.431008,0.0,0.00013152,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,24.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muradnagar_132kVtoKosba_132kV_Line2,Muradnagar_132kV,Kosba_132kV,,5.118,2.431008,0.0,0.00013152,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,24.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhenaidah_132kVtoChuadanga_132kV_Line1,Jhenaidah_132kV,Chuadanga_132kV,,8.31675,3.950388,0.0,0.00021372,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,39.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurigram_132kVtoLalmonirhat_132kV_Line1,Kurigram_132kV,Lalmonirhat_132kV,,6.61075,3.140052,0.0,0.00016988,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,31.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_132kVtoChandina_132kV_Line1,CumillaNorth_132kV,Chandina_132kV,,3.412,1.620672,0.0,8.768e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,16.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CumillaNorth_132kVtoChandina_132kV_Line2,CumillaNorth_132kV,Chandina_132kV,,3.412,1.620672,0.0,8.768e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,16.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajendrapur_132kVtoSripur_132kV_Line1,Rajendrapur_132kV,Sripur_132kV,,4.371625,2.076486,0.0,0.00011234,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,20.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajendrapur_132kVtoSripur_132kV_Line2,Rajendrapur_132kV,Sripur_132kV,,4.371625,2.076486,0.0,0.00011234,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,20.5,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Araihazar_132kVtoBhulta_132kV_Line1,Araihazar_132kV,Bhulta_132kV,,1.706,0.810336,0.0,4.384e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,8.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Araihazar_132kVtoBhulta_132kV_Line2,Araihazar_132kV,Bhulta_132kV,,1.706,0.810336,0.0,4.384e-05,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,8.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DynamicSunSolarPP_132kVtoIshwardi_132kV_Line1,DynamicSunSolarPP_132kV,Ishwardi_132kV,,4.6915,2.228424,0.0,0.00012056,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DynamicSunSolarPP_132kVtoIshwardi_132kV_Line2,DynamicSunSolarPP_132kV,Ishwardi_132kV,,4.6915,2.228424,0.0,0.00012056,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,22.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kachua_132kVtoLaksham_132kV_Line1,Kachua_132kV,Laksham_132kV,,6.824,3.241344,0.0,0.00017536,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,32.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kachua_132kVtoLaksham_132kV_Line2,Kachua_132kV,Laksham_132kV,,6.824,3.241344,0.0,0.00017536,162.785,0.0,False,0.0,inf,,1.0,0.0,,,0.0,True,0,inf,32.0,,1.0,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
