name,bus0,bus1,length,r,x,b,s_nom
Ullapara_132kVtoSirajganj_132kV_Line1,Ullapara_132kV,Sirajganj_132kV,25.0,2.5323,5.33125,0.000137,162.785
Ullapara_132kVtoSirajganj_132kV_Line2,Ullapara_132kV,Sirajganj_132kV,25.0,2.5323,5.33125,0.000137,162.785
Bhaluka_132kVtoBarmiPP_132kV_Line1,Bhaluka_132kV,BarmiPP_132kV,32.5,3.29199,6.930625,0.0001781,162.785
Bhaluka_132kVtoBarmiPP_132kV_Line2,Bhaluka_132kV,BarmiPP_132kV,32.5,3.29199,6.930625,0.0001781,162.785
Niamatpur_132kVtoRahanpur_132kV_Line1,Niamatpur_132kV,Rahanpur_132kV,30.0,3.03876,6.3975,0.0001644,162.785
Niamatpur_132kVtoRahanpur_132kV_Line2,Niamatpur_132kV,Rahanpur_132kV,30.0,3.03876,6.3975,0.0001644,162.785
Cox'sBazar_132kVtoUSDKWindFarm_132kV_Line1,Cox's Bazar_132kV,USDKWindFarm_132kV,11.0,1.114212,2.34575,6.028e-05,162.785
BarishalNorth_132kVtoBhandaria_132kV_Line1,BarishalNorth_132kV,Bhandaria_132kV,46.5,4.710078,9.916125,0.00025482,162.785
BarishalNorth_132kVtoBhandaria_132kV_Line2,BarishalNorth_132kV,Bhandaria_132kV,46.5,4.710078,9.916125,0.00025482,162.785
Sirajganj68MWSolar_132kVtoSirajganj_132kV_Line1,Sirajganj68MWSolar_132kV,Sirajganj_132kV,10.0,1.01292,2.1325,5.48e-05,162.785
Sirajganj68MWSolar_132kVtoSirajganj_132kV_Line2,Sirajganj68MWSolar_132kV,Sirajganj_132kV,10.0,1.01292,2.1325,5.48e-05,162.785
Rahanpur_132kVtoChowdala_132kV_Line1,Rahanpur_132kV,Chowdala_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
Rahanpur_132kVtoChowdala_132kV_Line2,Rahanpur_132kV,Chowdala_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
Muradnagar_132kVtoKosba_132kV_Line1,Muradnagar_132kV,Kosba_132kV,24.0,2.431008,5.118,0.00013152,162.785
Muradnagar_132kVtoKosba_132kV_Line2,Muradnagar_132kV,Kosba_132kV,24.0,2.431008,5.118,0.00013152,162.785
Jhenaidah_132kVtoChuadanga_132kV_Line1,Jhenaidah_132kV,Chuadanga_132kV,39.0,3.950388,8.31675,0.00021372,162.785
Kurigram_132kVtoLalmonirhat_132kV_Line1,Kurigram_132kV,Lalmonirhat_132kV,31.0,3.140052,6.61075,0.00016988,162.785
CumillaNorth_132kVtoChandina_132kV_Line1,CumillaNorth_132kV,Chandina_132kV,16.0,1.620672,3.412,8.768e-05,162.785
CumillaNorth_132kVtoChandina_132kV_Line2,CumillaNorth_132kV,Chandina_132kV,16.0,1.620672,3.412,8.768e-05,162.785
Rajendrapur_132kVtoSripur_132kV_Line1,Rajendrapur_132kV,Sripur_132kV,20.5,2.076486,4.371625,0.00011234,162.785
Rajendrapur_132kVtoSripur_132kV_Line2,Rajendrapur_132kV,Sripur_132kV,20.5,2.076486,4.371625,0.00011234,162.785
Araihazar_132kVtoBhulta_132kV_Line1,Araihazar_132kV,Bhulta_132kV,8.0,0.810336,1.706,4.384e-05,162.785
Araihazar_132kVtoBhulta_132kV_Line2,Araihazar_132kV,Bhulta_132kV,8.0,0.810336,1.706,4.384e-05,162.785
DynamicSunSolarPP_132kVtoIshwardi_132kV_Line1,DynamicSunSolarPP_132kV,Ishwardi_132kV,22.0,2.228424,4.6915,0.00012056,162.785
DynamicSunSolarPP_132kVtoIshwardi_132kV_Line2,DynamicSunSolarPP_132kV,Ishwardi_132kV,22.0,2.228424,4.6915,0.00012056,162.785
Kachua_132kVtoLaksham_132kV_Line1,Kachua_132kV,Laksham_132kV,32.0,3.241344,6.824,0.00017536,162.785
Kachua_132kVtoLaksham_132kV_Line2,Kachua_132kV,Laksham_132kV,32.0,3.241344,6.824,0.00017536,162.785
Chowmuhani_132kVtoLakshmipur_132kV_Line1,Chowmuhani_132kV,Lakshmipur_132kV,27.0,2.734884,5.75775,0.00014796,162.785
Chowmuhani_132kVtoLakshmipur_132kV_Line2,Chowmuhani_132kV,Lakshmipur_132kV,27.0,2.734884,5.75775,0.00014796,162.785
Sripur_132kVtoKodda_132kV_Line1,Sripur_132kV,Kodda_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
Sripur_132kVtoKodda_132kV_Line2,Sripur_132kV,Kodda_132kV,9.0,0.911628,1.91925,4.932e-05,162.785
Kaliganj_132kVtoMaheshpur_132kV_Line1,Kaliganj_132kV,Maheshpur_132kV,26.0,2.633592,5.5445,0.00014248,162.785
Kaliganj_132kVtoMaheshpur_132kV_Line2,Kaliganj_132kV,Maheshpur_132kV,26.0,2.633592,5.5445,0.00014248,162.785
Sathia_132kVtoPabna64MWSolarPP_132kV_Line1,Sathia_132kV,Pabna64MWSolarPP_132kV,34.5,3.494574,7.357125,0.00018906,162.785
Sathia_132kVtoPabna64MWSolarPP_132kV_Line2,Sathia_132kV,Pabna64MWSolarPP_132kV,34.5,3.494574,7.357125,0.00018906,162.785
