line_id,vertex_idx,lon,lat
23,1,90.19086619806578,23.65561239063692
23,2,90.18999481809773,23.655241753811858
23,3,90.18965967195618,23.654932889790967
23,4,90.18912343812968,23.65487111698679
23,5,90.1873136489653,23.65406807053248
23,6,90.1866433566822,23.65351211529488
24,0,90.1225634144171,23.653450342490704
24,1,90.11921195300157,23.653450342490704
24,2,90.11907789454494,23.653326796882347
24,3,90.11907789454494,23.65079411191106
24,4,90.11847463149014,23.650732339106884
24,5,90.11679890078237,23.65116474873613
24,6,90.11626266695589,23.651720703973727
24,7,90.11579346235771,23.651844249582084
24,8,90.11418476087826,23.65165893116955
24,9,90.11311229322529,23.65190602238626
24,10,90.11116844560428,23.65190602238626
24,11,90.11056518254948,23.652029567994617
24,12,90.11043112409286,23.65240020481968
24,13,90.11043112409286,23.653635660903237
24,14,90.11029706563623,23.65382097931577
24,15,90.10935865643988,23.65382097931577
24,16,90.10795104264535,23.65406807053248
24,17,90.10493472737137,23.65412984333666
24,18,90.1025887043805,23.65598302746199
24,19,90.10225355823894,23.65697139232883
24,20,90.10178435364077,23.657712665978966
24,21,90.09876803836679,23.657897984391496
24,22,90.09682419074576,23.658268621216564
24,23,90.09474628466813,23.65919521327923
24,24,90.09427708006996,23.659256986083406
24,25,90.0938749047001,23.659565850104297
24,26,90.0933386708736,23.659627622908474
24,27,90.09132779402428,23.661110170208737
24,28,90.0901212679147,23.66129548862127
24,29,90.08603248498774,23.665001856871932
24,30,90.08496001733477,23.66561958491371
24,31,90.08428972505166,23.665804903326244
24,32,90.08268102357219,23.667102132213977
24,33,90.08201073128909,23.667349223430687
24,34,90.08147449746261,23.668152269884995
24,35,90.08120638054936,23.66907886194766
24,36,90.08107232209274,23.669202407556018
24,37,90.08093826363611,23.66907886194766
25,0,90.12309964824358,23.653203251273993
25,1,90.12303261901528,23.65215311360297
25,2,90.1213568883075,23.65215311360297
25,3,90.12108877139427,23.65196779519044
25,4,90.12082065448102,23.652338432015505
26,0,90.19488795176441,23.652832614448926
26,1,90.19508903944934,23.65277084164475
26,2,90.19589339018908,23.650917657519418
26,3,90.19636259478726,23.65054702069435
26,4,90.19642962401556,23.650238156673463
26,5,90.19703288707036,23.649311564610798
26,6,90.19730100398361,23.64924979180662
26,7,90.19756912089684,23.64869383656902
27,0,90.1350308508829,23.65221488640715
27,1,90.1349638216546,23.65190602238626
27,2,90.13389135400162,23.651782476777907
27,3,90.13355620786007,23.651535385561196
27,4,90.13228265252216,23.651350067148663
27,5,90.13094206795594,23.65141183995284
27,6,90.13067395104271,23.65116474873613
27,7,90.13000365875959,23.65116474873613
27,8,90.12980257107466,23.650979430323595
28,0,90.12155797599245,23.65141183995284
28,1,90.12108877139427,23.65196779519044
29,0,90.12015036219792,23.651288294344486
29,1,90.12082065448102,23.651535385561196
29,2,90.12115580062257,23.651844249582084
30,0,90.12832792805183,23.65104120312777
30,1,90.12826089882351,23.650732339106884
30,2,90.12772466499703,23.650732339106884
30,3,90.1275235773121,23.651473612757016
30,4,90.12531161277785,23.651720703973727
30,5,90.12490943740798,23.652029567994617
30,6,90.12309964824358,23.65221488640715
30,7,90.12309964824358,23.65060879349853
30,8,90.12289856055865,23.650423475085997
30,9,90.1206865960244,23.65036170228182
30,10,90.12048550833947,23.650485247890174
30,11,90.11968115759974,23.650485247890174
30,12,90.11901086531662,23.650732339106884
31,0,90.12953445416142,23.650732339106884
31,1,90.12839495728014,23.65060879349853
31,2,90.12832792805183,23.65079411191106
32,0,90.12678625580068,23.65060879349853
32,1,90.1231666774719,23.65036170228182
32,2,90.12296558978697,23.650423475085997
32,3,90.12303261901528,23.65054702069435
33,0,90.13020474644453,23.650238156673463
33,1,90.13040583412946,23.650423475085997
33,2,90.13047286335777,23.65116474873613
34,0,90.13000365875959,23.649991065456753
34,1,90.12926633724818,23.649126246198264
34,2,90.12879713265,23.649064473394088
34,3,90.12852901573676,23.648817382177377
